tag,citation,expmm,expyy,make,state,location,violCode,Description,violFine,violDate,balance,penaltyDate,openFine,openPenalty,noticeDate,ImportDate
57X852,13822911,4,14,FORD,MD,7200 HARFORD ROAD N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:56,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
3AB0075,13822887,8,12,NISS,MD,300 MLK JR. BOULEVARD S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:56,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1DKZ74,58062399,10,13,MAZD,MD,EDMONSON EB @ ATHOL,31,Right on Red,$75.00 ,7/4/2012 11:56,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
2AC9729,13822879,11,12,TOYT,MD,4601 LIBERTY HEIGHTS AVE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:56,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
297M919,13822903,5,14,JEEP,MD,2200 NORTHERN PARKWAY E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:56,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
5AF7528,58062381,3,13,AUDI,MD,NORTH AVE WB @ HOWARD ST,31,Right on Red,$75.00 ,7/4/2012 11:56,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
7EPX37,13822929,11,12,HYUN,MD,2200 COLD SPRING LANE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:56,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
7AN1341,58062365,3,14,FORD,MD,ERDMAN EB @ MACON,31,Right on Red,$75.00 ,7/4/2012 11:55,$75.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
569M634,13822861,2,13,SATU,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:55,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
7EFV22,58062373,8,12,TOYT,MD,NORTHERN WB @ GREENSPRING,30,Red Light Violation,$75.00 ,7/4/2012 11:55,$75.00 ,,$75.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
EME9330,13822820,5,13,PONT,OH,7000 REISTERSTOWN RD. S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:54,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
UXF33L,13822838,2,2,GMC,NJ,2200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:54,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
589M367,13822846,8,13,FORD,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:54,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1FXT80,13822853,3,14,TOYT,MD,2800 BLOCK OF HANOVER STREET N,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:54,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1MD4900,13822762,6,12,VOLV,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:53,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1DLD38,13822754,7,12,CHEV,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:53,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
17334M8,13822788,8,12,TOYT,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:53,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
2AA0244,13822770,6,14,CHEV,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:53,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
KSH658,13822812,11,12,TOYT,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:53,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
M316817,13822796,8,13,FORD,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:53,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
A237574,13822804,4,14,MERC,MD,3800 BLOCK OF GREENSPRING AVE,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:53,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
225M468,58062357,2,14,FORD,MD,FORT SMALLWOOD SB @ FORT ARMIS,30,Red Light Violation,$75.00 ,7/4/2012 11:52,$0.00 ,,$75.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
5FXA37,13822739,5,14,TOYT,MD,4401 EDMONSON AVE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:52,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
BLT7067,13822747,2,2,NISSA,GA,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:52,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
4AD7611,13822721,11,12,HYUN,MD,4401 EDMONSON AVE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:52,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
6NQA313,13822713,2,2,FORD,CA,2200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:52,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
6AK5619,13835939,,0,CHEV,MD,200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:52,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
4AR1075,13822697,3,14,NISS,MD,3053 LIBERTY HEIGHTS AVE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:51,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
8DEG85,13822689,6,13,DODG,MD,3053 LIBERTY HEIGHTS AVE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:51,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
9AE0437,13822705,8,12,HOND,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:51,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
A242358,13822663,4,14,LINC,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:50,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
4FNM55,13822655,11,12,MERZ,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:50,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
3AC3822,13822671,12,12,NISS,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:50,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
6AN8809,58062340,11,13,BUIC,MD,PULASKI HWY EB @ MONUMENT ST,30,Red Light Violation,$75.00 ,7/4/2012 11:49,$0.00 ,,$75.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
90417CC,13822648,2,13,TOYT,MD,300 MLK JR. BOULEVARD S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:49,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
03852BY,13822622,12,12,DODG,MD,6000 BLOCK OF HILLEN RD S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:48,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
3AP3452,13822630,2,14,HOND,MD,800 ORLEANS ST. E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:48,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
A224275,13822614,11,12,CHRY,MD,3800 BLOCK OF GREENSPRING AVE,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:47,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
7AE0800,13822606,6,13,GMC,MD,3800 BLOCK OF GREENSPRING AVE,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:46,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
66469CC,13822564,8,12,TOYT,MD,6000 BLOCK OF HILLEN RD S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:45,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1BDV74,58062332,10,13,MAZD,MD,PULASKI EB @ MORAVIA,30,Red Light Violation,$75.00 ,7/4/2012 11:45,$0.00 ,,$75.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
20555HT,13822572,4,13,DODG,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:45,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
580M637,13822556,6,13,JEEP,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:45,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
9AC0213,13822549,10,12,HYUN,MD,300 MLK JR. BOULEVARD S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:45,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
8AP8136,13822580,2,14,FORD,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:45,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
A222846,13822598,10,12,HOND,MD,3800 BLOCK OF GREENSPRING AVE,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:45,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
3AS5581,13822531,5,14,LINC,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:42,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
4AG2829,13822523,5,13,HYUN,MD,582 MLK JR. BOULEVARD N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:41,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
9AJ3967,13879226,,0,NISS,MD,5400 BLOCK OF WABASH AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:41,$0.00 ,,$0.00 ,$0.00 ,,07/18/2012 11:02:00 AM +0000
79196CC,13822499,4,13,CHEV,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:40,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
2AP2654,13835921,,0,NISS,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:40,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
6AN6493,79489860,3,14,CHEV,MD,2495 FREDERICK AVE,6,Fire Lane/Handicapped Violation,$77.00 ,7/4/2012 11:40,$77.00 ,,$77.00 ,$0.00 ,,07/19/2012 11:05:00 AM +0000
3AN5499,13822515,1,14,HOND,MD,2785 HARFORD ROAD N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:40,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1AL2822,13822507,12,13,CHRY,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:40,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
6AP3143,13822481,3,14,DODG,MD,5800 WALTHER AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:39,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
6FMC09,13822473,11,13,LEXU,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:39,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
9CKR08,13835913,,0,NISS,MD,4000 HILLEN RD. S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:39,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
LXW482,13822465,10,13,MAZD,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:38,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
4AR1261,58062449,4,14,NISS,MD,REISTERSTOWN SB @ FALLSTAFF,30,Red Light Violation,$75.00 ,7/4/2012 11:38,$0.00 ,,$75.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
085M702,58062324,6,13,GMC,MD,PULASKI WB @ MORAVIA,31,Right on Red,$75.00 ,7/4/2012 11:38,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
3MD1470,13822457,6,12,TOYT,MD,1300 BLOCK OF W. COLDSPRING LA,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:38,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
5EDS29,13822432,5,14,TOYO,MD,5400 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:37,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
5AG8772,58062431,5,12,TOYT,MD,PARK HEIGHTS NB @ HAYWARD,31,Right on Red,$75.00 ,7/4/2012 11:37,$75.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
68265Z,13835905,,0,OLDS,MD,100 NORTH AVE. W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:37,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
36R895,13822440,6,14,HOND,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:37,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
542251,79484697,3,13,CHRY,DE,2400 FREDERICK AVE,6,Fire Lane/Handicapped Violation,$77.00 ,7/4/2012 11:36,$77.00 ,,$77.00 ,$0.00 ,,07/19/2012 11:05:00 AM +0000
GFW128,58062308,5,13,HOND,MD,CATON SB @ BENSON,31,Right on Red,$75.00 ,7/4/2012 11:36,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
XSJ1302,58062316,2,2,HONDA,NC,LOMBARD ST WB @ GAY ST,30,Red Light Violation,$75.00 ,7/4/2012 11:36,$0.00 ,,$75.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
BGB0YZ1,13822408,5,13,CADI,MD,2200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:35,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
42639M3,13822416,1,14,HOND,MD,2200 NORTHERN PARKWAY E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:35,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
02606M8,13822424,8,13,FORD,MD,300 MLK JR. BOULEVARD S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:35,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
3AB9171,13822374,10,12,NISS,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:34,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
5CTA24,13822390,2,13,TOYT,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:34,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
2AR8067,13822358,4,14,SATU,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:34,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
9AH3173,13822382,10,12,BMW,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:34,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
8AN1621,13822366,2,14,TOYT,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:34,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
MFT410,13835889,,0,MERZ,MD,4862 ERDMAN AVE W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:32,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
2AL8481,13835897,,0,CHEV,MD,100 NORTH AVE. W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:32,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
9FBY37,13822341,6,13,MAZD,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:31,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
KAM713,13822333,4,14,CHRY,MD,3800 BLOCK OF GREENSPRING AVE,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:31,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
8FMM20,58062282,1,14,PONT,MD,NORTHERN WB @ WAVERLY,31,Right on Red,$75.00 ,7/4/2012 11:30,$75.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
4FGF79,58062274,7,13,CADI,MD,NORTHERN EB @ GREENSPRING,30,Red Light Violation,$75.00 ,7/4/2012 11:30,$75.00 ,,$75.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
3AN9516,13822325,3,12,HOND,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:30,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
2AL2469,58062290,9,13,GMC,MD,REISTERSTOWN NB @ MENLO,30,Red Light Violation,$75.00 ,7/4/2012 11:30,$0.00 ,,$75.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
6CFG13,13835871,,0,VOLK,MD,200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:30,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
05854M8,13822309,4,14,LNDR,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:29,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1AA9067,13822275,9,12,KIA,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:29,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
2EHE89,13822283,8,14,TOYO,MD,4332 EDMONSON AVE W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:29,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
2MD3580,13822291,7,12,TOYT,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:29,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
9AL8715,13822317,1,14,SATU,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:29,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
86027CD,13822259,2,14,VOLK,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:28,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
XBT3565,13822267,2,2,CHEV,VA,4862 ERDMAN AVE W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:28,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
6AS4494,13822242,5,14,DODG,MD,3800 BLOCK OF GREENSPRING AVE,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:27,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
9EVG42,13822226,2,13,BUIC,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:27,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1AC2163,13822234,9,13,TOYT,MD,1300 BLOCK OF W. COLDSPRING LA,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:27,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
7AJ7990,13822192,2,14,ISU,MD,4453 SINCLAIR LANE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:26,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
7AE7571,13822218,5,13,CHEV,MD,2800 BLOCK OF HANOVER STREET N,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:26,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1AT7117,13822200,7,12,TOYT,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:26,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
6AD5540,13822184,4,14,NISS,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:25,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
4AT2602,13822176,5,14,JEEP,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:25,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
51926B,13822150,12,13,HOND,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:24,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
4AR1819,13822143,3,14,MITS,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:24,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
3EWL36,13822168,1,14,TOYT,MD,300 MLK JR. BOULEVARD S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:24,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
5AT4691,13822135,6,14,TOYT,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:23,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
54739M9,13822119,2,14,HOND,MD,800 ORLEANS ST. E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:23,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
382M170,13822127,10,12,CHEV,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:23,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
32X161,13822101,6,12,FORD,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:22,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
165M993,58062266,10,13,HOND,MD,LOCH RAVEN NB @ WALKER,30,Red Light Violation,$75.00 ,7/4/2012 11:22,$0.00 ,,$75.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
2AE3951,13835855,,0,MERC,MD,5400 BLOCK OF WABASH AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:22,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
8AJ1017,13835863,,0,BUIC,MD,100 NORTH AVE. W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:22,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
8CPN90,13822093,11,12,DODG,MD,1400 MADISON ST W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:22,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
9AR3300,13822085,6,14,TOYT,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:22,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
649M575,13822036,7,12,TOYT,MD,4453 SINCLAIR LANE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:21,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
8AA9358,13822051,8,13,CHEV,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:21,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
PC141293,13822044,7,13,TOYT,DE,4453 SINCLAIR LANE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:21,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
24T876,13822077,10,12,PETE,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:21,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1AB3124,13822069,8,12,STRN,MD,5400 PERRING PKWY S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:21,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
26770M5,13821996,9,12,HOND,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:20,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
3MD1239,13835848,,0,CADI,MD,5400 BLOCK OF WABASH AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:20,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
6GCP13,13822002,11,13,MAZD,MD,400 FRANKLIN ST. W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:20,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
2EED26,13822028,8,12,FORD,MD,2200 COLD SPRING LANE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:20,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
9AB3940,13822010,1,14,NISS,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:20,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
A216720,13835830,,0,BMW,MD,5400 BLOCK OF WABASH AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 11:20,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
